date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2022-09-22,2309.29,2348.76,2319.42,2302.64,9298812.0,-12.1,-0.52,2347.124,2428.549,2506.133,11859368.8,11447568.1,11756794.85
2022-09-21,2353.78,2358.96,2331.52,2322.95,10444835.0,-35.38,-1.5,2368.078,2453.687,2524.114,12652492.4,11627811.2,12178313.35
2022-09-20,2366.79,2397.92,2366.9,2351.89,9741206.0,16.52,0.7,2402.538,2474.599,2546.554,12506954.6,11695262.3,12372490.35
2022-09-19,2360.58,2389.48,2350.38,2339.03,12177807.0,-17.02,-0.72,2439.284,2491.729,2567.16,12581923.8,11765555.2,12670796.2
2022-09-16,2418.44,2430.23,2367.4,2366.89,17634184.0,-56.79,-2.34,2478.852,2509.993,2586.352,12389659.0,11613249.0,12964049.55
2022-09-15,2512.45,2515.21,2424.19,2404.44,13264430.0,-79.63,-3.18,2509.974,2526.638,2606.773,11035767.4,11002997.4,12976706.65
2022-09-14,2512.28,2527.28,2503.82,2486.08,9717146.0,-46.81,-1.83,2539.296,2541.26,2624.459,10603130.0,11167650.5,13256444.55
2022-09-13,2566.84,2569.11,2550.63,2537.28,10116052.0,2.41,0.1,2546.66,2552.092,2635.837,10883570.0,11353785.0,13476917.45
2022-09-09,2535.74,2551.05,2548.22,2525.77,11216483.0,25.21,1.0,2544.174,2560.08,2644.235,10949186.6,11527837.4,13675287.35
2022-09-08,2570.05,2572.12,2523.01,2521.54,10864726.0,-47.79,-1.86,2541.134,2569.287,2651.366,10836839.0,11730392.7,13855712.8
2022-09-07,2525.15,2584.85,2570.8,2522.38,11101243.0,30.16,1.19,2543.302,2583.716,2661.29,10970227.4,12066021.6,14447117.4
2022-09-06,2541.12,2542.98,2540.64,2493.43,11119346.0,2.44,0.1,2543.224,2594.541,2665.679,11732171.0,12728815.5,14568255.7
2022-09-05,2528.71,2553.11,2538.2,2519.89,10444135.0,5.18,0.2,2557.524,2618.508,2673.387,11824000.0,13049718.4,14672454.05
2022-09-02,2548.18,2552.34,2533.02,2517.46,10654745.0,-0.83,-0.03,2575.986,2642.59,2680.261,12106488.2,13576037.2,14806017.5
2022-09-01,2561.93,2584.62,2533.85,2531.81,11531668.0,-36.56,-1.42,2597.44,2662.71,2687.79,12623946.4,14314850.1,15062218.15
2022-08-31,2596.16,2611.65,2570.41,2550.99,14910961.0,-41.73,-1.6,2624.13,2686.907,2693.137,13161815.8,14950415.9,15118336.0
2022-08-30,2630.13,2632.13,2612.14,2594.78,11578491.0,-18.37,-0.7,2645.858,2707.657,2696.057,13725460.0,15345238.6,15187864.8
2022-08-29,2599.84,2641.17,2630.51,2595.71,11856576.0,-9.78,-0.37,2679.492,2719.582,2699.381,14275436.8,15600049.9,15558620.85
2022-08-26,2666.21,2677.73,2640.29,2634.43,13242036.0,-27.01,-1.01,2709.194,2728.39,2704.543,15045586.2,15822737.3,15745767.35
2022-08-25,2688.86,2694.16,2667.3,2634.85,14221015.0,-11.75,-0.44,2727.98,2733.444,2706.051,16005753.8,15981032.9,15825552.0
2022-08-24,2800.38,2803.43,2679.05,2675.88,17729182.0,-101.26,-3.64,2749.684,2738.863,2707.981,16739016.0,16828213.2,15987326.95
2022-08-23,2775.21,2802.05,2780.31,2764.52,14328375.0,1.29,0.05,2769.456,2736.816,2709.741,16965017.2,16407695.9,15701431.75
2022-08-22,2730.42,2782.67,2779.02,2715.16,15707323.0,44.8,1.64,2759.672,2728.265,2706.398,16924663.0,16295189.7,15486045.7
2022-08-19,2779.99,2780.1,2734.22,2733.05,18042874.0,-41.6,-1.5,2747.586,2717.932,2702.695,16599888.4,16035997.8,15277100.1
2022-08-18,2771.15,2797.49,2775.82,2769.21,17887326.0,-2.09,-0.07,2738.908,2712.87,2702.849,15956312.0,15809586.2,15068421.35
2022-08-17,2739.48,2783.93,2777.91,2719.22,18859188.0,46.52,1.7,2728.042,2699.366,2701.629,16917410.4,15286256.1,14847191.3
2022-08-16,2725.93,2759.52,2731.39,2718.17,14126604.0,12.8,0.47,2704.176,2684.457,2700.991,15850374.6,15030491.0,14576286.55
2022-08-15,2688.66,2734.33,2718.59,2686.82,14083450.0,27.76,1.03,2696.858,2679.18,2701.965,15665716.4,15517191.8,14606246.55
2022-08-12,2712.69,2717.68,2690.83,2689.67,14824992.0,-30.66,-1.13,2688.278,2680.695,2706.054,15472107.2,15668797.4,14716364.6
2022-08-11,2672.18,2724.85,2721.49,2650.88,22692818.0,62.91,2.37,2686.832,2678.657,2709.537,15662860.4,15670071.1,14716127.4
2022-08-10,2688.13,2692.25,2658.58,2645.55,13524009.0,-36.22,-1.34,2670.69,2677.098,2714.419,13655101.8,15146440.7,14338335.95
2022-08-09,2668.92,2698.46,2694.8,2658.68,13203313.0,19.11,0.71,2664.738,2682.665,2718.833,14210607.4,14995167.6,14334763.45
2022-08-08,2668.99,2679.68,2675.69,2647.25,13115404.0,-7.91,-0.29,2661.502,2684.531,2719.228,15368667.2,14676901.7,14400648.15
2022-08-05,2648.05,2686.23,2683.6,2637.24,15778758.0,42.82,1.62,2673.112,2687.457,2723.816,15865487.6,14518202.4,14544100.85
2022-08-04,2645.0,2655.66,2640.78,2610.5,12654025.0,11.96,0.46,2670.482,2692.828,2730.518,15677281.8,14327256.5,14758688.95
2022-08-03,2687.25,2716.22,2628.82,2620.39,16301537.0,-49.8,-1.86,2683.506,2703.891,2740.965,16637779.6,14408126.5,14960783.85
2022-08-02,2692.12,2716.04,2678.62,2651.85,18993612.0,-55.12,-2.02,2700.592,2717.525,2749.66,15779727.8,14122082.1,15016592.4
2022-08-01,2662.76,2734.64,2733.74,2641.18,15599506.0,63.29,2.37,2707.56,2724.75,2756.985,13985136.2,13695301.3,15045153.2
2022-07-29,2716.1,2718.53,2670.45,2665.65,14837729.0,-35.45,-1.31,2701.802,2731.412,2762.033,13170917.2,13763931.8,15205356.3
2022-07-28,2734.63,2749.14,2705.9,2704.05,17456514.0,-8.35,-0.31,2715.174,2740.417,2767.607,12977231.2,13762183.7,15345766.25
2022-07-27,2710.74,2730.17,2714.25,2696.2,12011278.0,0.79,0.03,2724.276,2751.74,2772.842,12178473.4,13530231.2,15441854.65
2022-07-26,2708.74,2729.38,2713.46,2682.21,10020654.0,8.51,0.32,2734.458,2755.001,2775.56,12464436.4,13674359.3,15999165.85
2022-07-25,2732.61,2736.73,2704.95,2693.16,11528411.0,-32.36,-1.18,2741.94,2753.924,2781.908,13405466.4,14124394.6,16521527.15
2022-07-22,2776.98,2788.94,2737.31,2714.12,13869299.0,-14.1,-0.51,2761.022,2760.175,2788.191,14356946.4,14569999.3,16964524.8
2022-07-21,2756.32,2794.37,2751.41,2741.31,13462725.0,-13.75,-0.5,2765.66,2768.208,2792.547,14547136.2,15190121.4,17203797.55
2022-07-20,2764.25,2786.29,2765.16,2754.18,13441093.0,14.29,0.52,2779.204,2778.038,2792.982,14881989.0,15513441.2,17532012.0
2022-07-19,2799.38,2799.38,2750.87,2736.67,14725804.0,-49.49,-1.77,2775.544,2781.794,2788.588,14884282.2,15911102.7,17800910.25
2022-07-18,2778.4,2812.67,2800.36,2736.26,16285811.0,39.86,1.44,2765.908,2789.22,2785.694,14843322.8,16395005.1,17975901.55
2022-07-15,2804.18,2835.01,2760.5,2760.5,14820248.0,-58.63,-2.08,2759.328,2792.653,2781.183,14783052.2,16646780.8,18103794.4
2022-07-14,2739.92,2841.39,2819.13,2736.32,15136989.0,72.27,2.63,2770.756,2794.797,2776.018,15833106.6,16929348.8,18338499.4
2022-07-13,2708.1,2762.51,2746.86,2674.47,13452559.0,44.17,1.63,2776.872,2793.944,2764.335,16144893.4,17353478.1,18600684.85
2022-07-12,2768.82,2774.12,2702.69,2697.68,14521007.0,-64.77,-2.34,2788.044,2796.119,2755.747,16937923.2,18323972.4,19247124.5
2022-07-11,2804.55,2804.8,2767.46,2742.46,15984458.0,-50.18,-1.78,2812.532,2809.892,2748.028,17946687.4,18918659.7,19507626.55
2022-07-08,2868.69,2887.72,2817.64,2810.65,20070520.0,-32.07,-1.12,2825.978,2816.206,2736.979,18510509.4,19359050.3,19597378.15
2022-07-07,2814.15,2852.8,2849.71,2792.18,16695923.0,46.99,1.68,2818.838,2816.886,2723.921,18025591.0,19217473.7,19464468.75
2022-07-06,2826.35,2858.05,2802.72,2776.7,17417708.0,-22.41,-0.79,2811.016,2807.925,2706.446,18562062.8,19550582.8,19416793.7
2022-07-05,2845.74,2867.43,2825.13,2780.36,19564828.0,-9.56,-0.34,2804.194,2795.382,2695.127,19710021.6,19690717.8,19451760.8
2022-07-04,2764.62,2834.69,2834.69,2748.13,18803568.0,52.75,1.9,2807.252,2782.167,2681.602,19890632.0,19556798.0,19344229.7
2022-07-01,2810.11,2822.8,2781.94,2768.48,17645928.0,-28.66,-1.02,2806.434,2769.712,2667.6,20207591.2,19560808.0,19448784.5
2022-06-30,2776.39,2834.49,2810.6,2772.77,19378282.0,41.99,1.52,2814.934,2757.239,2651.416,20409356.4,19747650.0,19374217.65
2022-06-29,2817.12,2845.46,2768.61,2764.4,23157502.0,-71.81,-2.53,2804.834,2734.726,2632.334,20539102.8,19847891.6,19216103.7
2022-06-28,2827.35,2850.29,2840.42,2771.93,20467880.0,9.82,0.35,2786.57,2715.374,2614.158,19671414.0,20170276.6,19019596.4
2022-06-27,2838.58,2863.66,2830.6,2819.29,20388364.0,6.16,0.22,2757.082,2686.163,2589.656,19222964.0,20096593.4,18599322.4
2022-06-24,2779.41,2824.44,2824.44,2761.46,18654754.0,64.34,2.33,2732.99,2657.752,2564.25,18914024.8,19835706.0,18217223.25
2022-06-23,2693.75,2760.1,2760.1,2672.58,20027014.0,82.81,3.09,2699.544,2630.955,2539.084,19085943.6,19711463.8,18027254.55
2022-06-22,2701.63,2721.81,2677.29,2677.01,18819058.0,-15.69,-0.58,2664.618,2604.966,2517.359,19156680.4,19283004.6,17643583.25
2022-06-21,2707.98,2723.03,2692.98,2664.69,18225630.0,-17.16,-0.63,2644.178,2594.871,2499.398,20669139.2,19212803.8,17516696.8
2022-06-20,2672.77,2741.59,2710.14,2672.32,18843668.0,52.93,1.99,2615.244,2581.036,2485.255,20970222.8,19131661.4,17254566.4
2022-06-17,2561.4,2666.08,2657.21,2559.67,19514348.0,71.74,2.77,2582.514,2565.488,2470.616,20757387.2,19336761.0,17115244.65
2022-06-16,2575.96,2616.82,2585.47,2574.95,20380698.0,10.38,0.4,2562.366,2545.593,2456.612,20336984.0,19000785.3,16798189.4
2022-06-15,2560.64,2631.94,2575.09,2550.5,26381352.0,26.78,1.05,2545.314,2529.942,2445.607,19409328.8,18584315.8,16432945.5
2022-06-14,2515.51,2551.08,2548.31,2461.54,19731048.0,1.82,0.07,2545.564,2512.941,2435.307,17756468.4,17868916.2,15759926.2
2022-06-13,2522.73,2563.24,2546.49,2520.0,17779490.0,-9.98,-0.39,2546.828,2493.148,2424.453,17293100.0,17102051.4,15369198.8
2022-06-10,2482.31,2556.98,2556.47,2481.96,17412332.0,56.26,2.25,2548.462,2470.747,2415.037,17916134.8,16598740.5,15044823.0
2022-06-09,2558.33,2561.41,2500.21,2491.82,15742422.0,-76.13,-2.96,2528.82,2447.213,2404.777,17664586.6,16343045.3,14880172.1
2022-06-08,2558.15,2576.34,2576.34,2507.11,18117050.0,21.71,0.85,2514.57,2429.752,2397.074,17759302.8,16004161.9,15201933.4
2022-06-07,2555.55,2575.89,2554.63,2532.78,17414206.0,-0.03,-0.0,2480.318,2403.925,2382.074,17981364.0,15820589.8,15068109.2
2022-06-06,2456.16,2562.02,2554.66,2455.95,20894664.0,96.4,3.92,2439.468,2389.474,2365.746,16911002.8,15377471.4,14768168.3
2022-06-02,2418.66,2463.34,2458.26,2411.71,16154591.0,29.3,1.21,2393.032,2375.743,2350.261,15281346.2,14893728.3,14416323.05
2022-06-01,2403.35,2441.39,2428.96,2395.97,16216003.0,23.88,0.99,2365.606,2367.63,2341.768,15021504.0,14595593.5,14469799.2
2022-05-31,2349.79,2411.18,2405.08,2323.35,19227356.0,54.7,2.33,2344.934,2361.272,2336.277,14249021.0,14281575.2,14841563.25
2022-05-30,2338.35,2359.58,2350.38,2323.82,12062400.0,27.9,1.2,2327.532,2357.673,2327.406,13659815.6,13650936.2,14783158.65
2022-05-27,2340.62,2377.4,2322.48,2311.06,12746381.0,1.35,0.06,2339.48,2355.758,2323.345,13843940.0,13636346.2,15261545.35
2022-05-26,2329.43,2343.21,2321.13,2283.44,14855380.0,-4.47,-0.19,2358.454,2359.326,2314.747,14506110.4,13490905.5,15572363.7
2022-05-25,2320.78,2332.96,2325.6,2303.15,12353588.0,7.53,0.33,2369.654,2362.34,2307.14,14169683.0,13417298.9,15852454.3
2022-05-24,2404.6,2404.6,2318.07,2316.79,16281329.0,-92.05,-3.82,2377.61,2364.395,2305.69,14314129.4,14399704.9,15977659.95
2022-05-23,2422.13,2423.79,2410.12,2385.7,12983022.0,-7.23,-0.3,2387.814,2360.222,2305.41,13642056.8,14315628.6,15952898.65
2022-05-20,2395.35,2426.58,2417.35,2384.11,16057233.0,40.22,1.69,2372.036,2342.017,2303.086,13428752.4,14158865.2,16021970.4
2022-05-19,2329.96,2377.31,2377.13,2325.67,13173243.0,11.75,0.5,2360.198,2324.779,2304.896,12475700.6,13938917.8,15810243.85
2022-05-18,2373.89,2384.6,2365.38,2352.92,13075820.0,-3.71,-0.16,2355.026,2315.906,2310.428,12664914.8,14344004.9,15765134.85
2022-05-17,2335.12,2370.66,2369.09,2323.07,12920966.0,37.86,1.62,2351.18,2311.282,2315.177,14485280.4,15401551.3,15804543.35
2022-05-16,2376.64,2395.75,2331.23,2328.74,11916500.0,-26.93,-1.14,2332.63,2297.138,2320.037,14989200.4,15915381.1,15911686.05
2022-05-13,2367.55,2373.3,2358.16,2334.37,11291974.0,6.89,0.29,2311.998,2290.932,2326.818,14888978.0,16886744.5,15962666.7
2022-05-12,2325.95,2367.31,2351.27,2324.76,14119314.0,5.12,0.22,2289.36,2270.167,2335.094,15402135.0,17653821.9,16146611.5
2022-05-11,2280.96,2401.1,2346.15,2275.27,22177648.0,69.81,3.07,2276.786,2251.94,2340.633,16023095.0,18287609.7,16209479.25
2022-05-10,2192.06,2287.87,2276.34,2187.44,15440566.0,48.27,2.17,2271.384,2246.985,2351.821,16317822.2,17555615.0,15817424.2
2022-05-09,2236.17,2263.12,2228.07,2213.58,11415388.0,-16.9,-0.75,2261.646,2250.597,2366.93,16841561.8,17590168.7,15754370.6
2022-05-06,2227.68,2274.39,2244.97,2222.49,13857759.0,-43.43,-1.9,2269.866,2264.155,2387.222,18884511.0,17885075.6,15860504.9
2022-05-05,2263.92,2317.17,2288.4,2242.96,17224114.0,-30.74,-1.32,2250.974,2285.013,2408.322,19905508.8,17681569.9,15919675.05
2022-04-29,2247.7,2322.97,2319.14,2221.99,23651284.0,91.49,4.11,2227.094,2304.95,2426.877,20552124.4,17186264.8,15736049.25
2022-04-28,2249.51,2266.43,2227.65,2206.96,18059264.0,-41.52,-1.83,2222.586,2319.072,2445.761,18793407.8,16207535.4,15364124.4
2022-04-27,2122.32,2271.17,2269.17,2122.32,21630134.0,118.66,5.52,2239.548,2342.936,2464.012,18338775.6,15907991.0,15079634.65
2022-04-26,2172.8,2218.56,2150.51,2149.6,18962748.0,-18.49,-0.85,2258.444,2362.703,2480.26,16885640.2,15038588.9,14611111.75
2022-04-25,2240.04,2262.77,2169.0,2168.9,20457192.0,-127.6,-5.56,2319.052,2400.021,2504.632,15457631.0,14639401.1,14296234.3
2022-04-22,2299.16,2321.14,2296.6,2279.78,14857701.0,-15.86,-0.69,2382.806,2429.325,2531.492,13820405.2,14131348.8,13957375.9
2022-04-21,2352.22,2378.34,2312.46,2298.74,15786103.0,-51.19,-2.17,2415.558,2456.656,2552.46,13621663.0,14079233.4,13850777.0
2022-04-20,2440.3,2443.31,2363.65,2357.91,14364457.0,-89.9,-3.66,2446.324,2483.263,2571.248,13477206.4,13918572.5,13727168.6
2022-04-19,2484.52,2510.41,2453.55,2444.59,11822702.0,-34.22,-1.38,2466.962,2510.289,2589.375,13191537.6,13835934.2,13843524.75
2022-04-18,2435.85,2491.6,2487.77,2410.86,12271063.0,27.41,1.11,2480.99,2531.631,2602.387,13821171.2,14157780.2,14058523.8
2022-04-15,2443.35,2483.75,2460.36,2416.7,13863990.0,-5.93,-0.24,2475.844,2548.803,2613.535,14442292.4,14285833.7,14745355.85
2022-04-14,2495.16,2498.81,2466.29,2443.15,15063820.0,-0.55,-0.02,2497.754,2572.45,2622.271,14536803.8,14520713.4,15370973.35
2022-04-13,2499.19,2513.47,2466.84,2466.84,12936113.0,-56.85,-2.25,2520.202,2585.088,2624.195,14359938.6,14251278.3,15714422.85
2022-04-12,2461.6,2523.69,2523.69,2459.26,14970870.0,61.65,2.5,2553.616,2597.817,2629.376,14480330.8,14183634.6,15976256.2
2022-04-11,2536.15,2536.15,2462.04,2455.46,15376669.0,-107.87,-4.2,2582.272,2609.242,2636.464,14494389.2,13953067.5,16186436.5
2022-04-08,2578.74,2609.35,2569.91,2546.51,14336547.0,-8.62,-0.33,2621.762,2633.659,2645.122,14129375.0,13783403.0,16316172.45
2022-04-07,2611.98,2632.1,2578.53,2576.53,14179494.0,-55.38,-2.1,2647.146,2648.263,2644.962,14504623.0,13622320.6,16594270.0
2022-04-06,2662.28,2662.62,2633.91,2615.92,13538074.0,-33.06,-1.24,2649.974,2659.233,2645.185,14142618.0,13535764.7,16757799.9
2022-04-01,2641.75,2687.15,2666.97,2632.98,15041162.0,7.48,0.28,2642.018,2668.46,2645.008,13886938.4,13851115.3,16889936.95
2022-03-31,2683.19,2686.28,2659.49,2646.24,13551598.0,-37.34,-1.39,2636.212,2673.142,2649.092,13411745.8,13959267.4,16866733.85
2022-03-30,2612.71,2696.83,2696.83,2610.41,16212787.0,104.16,4.02,2645.556,2678.266,2655.715,13437431.0,15204878.0,16827736.15
2022-03-29,2603.42,2633.45,2592.67,2581.38,12369469.0,-1.46,-0.06,2649.38,2672.091,2662.605,12740018.2,16221233.3,16589128.2
2022-03-28,2622.47,2622.59,2594.13,2576.23,12259676.0,-43.81,-1.66,2668.492,2663.302,2677.261,12928911.4,17177567.4,16704910.45
2022-03-25,2702.65,2714.15,2637.94,2637.94,12665199.0,-68.27,-2.52,2694.902,2660.934,2691.62,13815292.2,17768877.8,16794288.05
2022-03-24,2697.43,2725.28,2706.21,2655.92,13680024.0,-9.74,-0.36,2710.072,2663.686,2702.513,14506789.0,18419805.5,17010415.3
2022-03-23,2707.57,2725.56,2715.95,2682.13,12725723.0,27.72,1.03,2710.976,2656.584,2706.398,16972325.0,18848941.9,17391273.1
2022-03-22,2718.0,2718.0,2688.23,2676.84,13313935.0,-37.95,-1.39,2694.802,2641.661,2712.794,19702448.4,19566219.4,17618001.55
2022-03-21,2730.21,2756.35,2726.18,2702.18,16691580.0,12.39,0.46,2658.112,2631.137,2716.678,21426223.4,19979835.1,17850779.3
2022-03-18,2693.15,2725.69,2713.79,2668.93,16122683.0,3.06,0.11,2626.966,2621.556,2720.599,21722463.4,19928758.6,17911587.4
2022-03-17,2684.84,2764.25,2710.73,2684.04,26007704.0,75.65,2.87,2617.3,2625.041,2726.25,22332822.0,19774200.3,17746774.65
2022-03-16,2549.15,2639.93,2635.08,2478.44,26376340.0,130.3,5.2,2602.192,2633.163,2732.705,20725558.8,18450594.3,17136320.0
2022-03-15,2547.72,2615.71,2504.78,2504.78,21932810.0,-65.67,-2.56,2588.52,2653.119,2741.871,19429990.4,16957023.1,16484251.3
2022-03-14,2638.49,2647.25,2570.45,2570.28,18172780.0,-95.01,-3.56,2604.162,2691.22,2757.454,18533446.8,16232253.5,16153765.7
2022-03-11,2589.7,2668.24,2665.46,2566.03,19174476.0,30.27,1.15,2616.146,2722.306,2765.532,18135053.8,15819698.3,16120434.7
2022-03-10,2645.36,2664.58,2635.19,2625.6,17971388.0,68.47,2.67,2632.782,2741.34,2769.578,17215578.6,15601025.1,15981429.15
2022-03-09,2594.96,2608.21,2566.72,2462.17,19898498.0,-16.27,-0.63,2664.134,2756.211,2779.144,16175629.8,15933604.3,15822324.15
2022-03-08,2645.11,2654.64,2582.99,2567.91,17450092.0,-47.38,-1.8,2717.718,2783.926,2794.988,14484055.8,15669783.7,15578700.65
2022-03-07,2718.44,2720.78,2630.37,2620.83,16180815.0,-118.27,-4.3,2778.278,2802.218,2808.163,13931060.2,15721723.5,15432364.45
2022-03-04,2763.06,2797.82,2748.64,2737.47,14577100.0,-43.31,-1.55,2828.466,2819.641,2822.537,13504342.8,15894416.2,15371235.45
2022-03-03,2850.67,2853.47,2791.95,2789.51,12771644.0,-42.69,-1.51,2849.898,2827.458,2830.552,13986471.6,15719349.0,15329644.05
2022-03-02,2866.69,2866.69,2834.64,2811.12,11440628.0,-51.15,-1.77,2848.288,2832.246,2836.293,15691578.8,15822045.7,15424641.55
2022-03-01,2895.39,2905.13,2885.79,2865.88,14685114.0,4.48,0.15,2850.134,2830.622,2844.781,16855511.6,16011479.5,15536587.1
2022-02-28,2844.82,2881.31,2881.31,2834.54,14047228.0,25.51,0.89,2826.158,2823.687,2849.24,17512386.8,16075277.9,15703096.7
2022-02-25,2827.83,2882.07,2855.8,2827.83,16987744.0,71.9,2.58,2810.816,2808.757,2857.996,18284489.6,16421171.1,15771652.05
2022-02-24,2817.8,2852.72,2783.9,2746.62,21297180.0,-59.97,-2.11,2805.018,2797.815,2866.94,17452226.4,16361833.2,15744437.5
2022-02-23,2770.21,2845.08,2843.87,2770.21,17260292.0,77.96,2.82,2816.204,2802.077,2881.044,15952512.6,15711044.0,15640653.4
2022-02-22,2783.28,2783.28,2765.91,2741.97,17969490.0,-38.69,-1.38,2811.11,2806.05,2892.65,15167447.4,15487617.6,15714305.6
2022-02-21,2830.6,2836.28,2804.6,2794.26,17907742.0,-22.21,-0.79,2821.216,2814.107,2911.571,14638169.0,15143005.4,15822511.4
2022-02-18,2819.55,2829.82,2826.81,2803.24,12826428.0,-13.02,-0.46,2806.698,2825.433,2929.861,14557852.6,14848054.7,16043290.6
2022-02-17,2813.48,2861.97,2839.83,2804.89,13798611.0,21.43,0.76,2790.612,2833.646,2944.491,15271440.0,14939939.1,16422581.6
2022-02-16,2829.65,2841.33,2818.4,2808.27,13334966.0,1.96,0.07,2787.95,2840.339,2956.657,15469575.4,15027237.4,16636191.55
2022-02-15,2744.39,2817.81,2816.44,2739.42,15323098.0,84.43,3.09,2800.99,2858.94,2972.571,15807787.8,15061694.7,16878721.55
2022-02-14,2723.51,2776.23,2732.01,2710.88,17506160.0,-14.37,-0.52,2806.998,2874.792,2984.557,15647841.8,15330915.5,17002231.75
2022-02-11,2800.75,2811.78,2746.38,2742.51,16394365.0,-80.14,-2.83,2844.168,2907.234,3002.741,15138256.8,15122133.0,17044555.35
2022-02-10,2891.3,2891.3,2826.52,2796.9,14789288.0,-57.08,-1.98,2876.68,2936.064,3020.266,14608438.2,15127041.8,17160677.0
2022-02-09,2844.84,2887.73,2883.6,2818.39,15026028.0,37.12,1.3,2892.728,2960.011,3035.314,14584899.4,15570262.8,17408950.4
2022-02-08,2913.32,2913.32,2846.48,2782.28,14523368.0,-71.38,-2.45,2916.89,2979.249,3049.209,14315601.6,15940993.6,17854227.6
2022-02-07,2972.19,2987.5,2917.86,2905.25,14958235.0,8.92,0.31,2942.586,3009.034,3069.393,15013989.2,16502017.4,18309229.5
2022-01-28,2945.72,2962.77,2908.94,2882.67,13745272.0,2.18,0.07,2970.3,3034.289,3089.634,15106009.2,17238526.5,18300507.85
2022-01-27,2994.0,3001.55,2906.76,2904.71,14671594.0,-97.65,-3.25,2995.448,3055.336,3110.326,15645645.4,17905224.1,18442547.25
2022-01-26,2993.16,3008.38,3004.41,2952.91,13679539.0,29.45,0.99,3027.294,3072.974,3129.083,16555626.2,18245145.7,18447664.55
2022-01-25,3035.82,3055.88,2974.96,2974.96,18015306.0,-81.47,-2.67,3041.608,3086.202,3145.291,17566385.6,18695748.4,18584512.75
2022-01-24,3011.63,3071.06,3056.43,3010.2,15418335.0,21.75,0.72,3075.482,3094.321,3161.233,17990045.6,18673548.0,18411935.55
2022-01-21,3052.98,3069.88,3034.68,3020.3,16443453.0,-31.31,-1.02,3098.278,3098.247,3173.267,19371043.8,18966977.7,18423395.95
2022-01-20,3072.39,3102.31,3065.99,3056.96,19221498.0,-9.99,-0.33,3115.224,3104.467,3190.218,20164802.8,19194312.2,18411329.9
2022-01-19,3139.23,3141.28,3075.98,3052.65,18733336.0,-68.35,-2.17,3118.654,3110.616,3205.354,19934665.2,19247638.0,18406025.3
2022-01-18,3168.79,3177.82,3144.33,3136.25,20133606.0,-26.08,-0.82,3130.796,3119.169,3219.076,19825111.2,19767461.6,18233220.0
2022-01-17,3124.63,3176.24,3170.41,3113.98,22323326.0,51.0,1.64,3113.16,3129.752,3228.49,19357050.4,20116441.6,18118128.8
2022-01-14,3059.14,3128.25,3119.41,3057.94,20412248.0,36.27,1.18,3098.216,3144.978,3241.687,18562911.6,19362489.2,17959985.0
2022-01-13,3145.02,3145.02,3083.14,3083.14,18070810.0,-53.55,-1.71,3093.71,3165.316,3260.239,18223821.6,18979870.4,17870316.0
2022-01-12,3091.67,3139.38,3136.69,3088.78,18185566.0,80.54,2.63,3102.578,3185.192,3279.32,18560610.8,18650183.4,17931764.1
2022-01-11,3094.7,3103.83,3056.15,3050.59,17793302.0,-39.54,-1.28,3107.542,3204.379,3297.238,19709812.0,18473277.1,17992882.3
2022-01-10,3082.78,3115.47,3095.69,3051.53,18352632.0,-1.19,-0.04,3146.344,3228.145,3319.279,20875832.8,18150323.1,18221193.5
2022-01-07,3137.07,3147.23,3096.88,3093.21,18716798.0,-30.6,-0.98,3191.74,3248.287,3337.834,20162066.8,17879814.2,18394898.1
2022-01-06,3133.05,3150.11,3127.48,3093.04,19754756.0,-34.03,-1.08,3236.922,3275.969,3355.956,19735919.2,17628347.6,18579562.8
2022-01-05,3242.44,3245.76,3161.51,3145.05,23931572.0,-88.65,-2.73,3267.806,3300.091,3370.817,18739756.0,17564412.6,18469465.1
2022-01-04,3348.13,3349.45,3250.16,3238.24,23623406.0,-72.51,-2.18,3301.216,3318.983,3381.181,17236742.2,16698978.4,18178141.2
